sku_id,state_code,week_index,quantity_actual
SKU_PRM_01,TN,2025-W04,68
SKU_PRM_01,TN,2025-W05,75
SKU_PRM_01,TN,2025-W06,70
SKU_PRM_01,TN,2025-W07,71
SKU_PRM_01,TN,2025-W08,71
SKU_PRM_01,TN,2025-W09,97
SKU_PRM_01,TN,2025-W10,95
SKU_PRM_01,TN,2025-W11,89
SKU_PRM_01,TN,2025-W12,143
SKU_PRM_01,TN,2025-W13,145
SKU_PRM_01,TN,2025-W14,172
SKU_PRM_01,TN,2025-W15,149
SKU_PRM_01,TN,2025-W16,190
SKU_PRM_01,TN,2025-W17,226
SKU_PRM_01,TN,2025-W18,268
SKU_PRM_01,TN,2025-W19,227
SKU_PRM_01,TN,2025-W20,211
SKU_PRM_01,TN,2025-W21,186
SKU_PRM_01,TN,2025-W22,173
SKU_PRM_01,TN,2025-W23,137
SKU_PRM_01,TN,2025-W24,142
SKU_PRM_01,TN,2025-W25,152
SKU_PRM_01,TN,2025-W26,124
SKU_PRM_01,TN,2025-W27,121
SKU_PRM_01,TN,2025-W28,127
SKU_PRM_01,TN,2025-W29,141
SKU_PRM_01,TN,2025-W30,121
SKU_PRM_01,TN,2025-W31,96
SKU_PRM_01,TN,2025-W32,125
SKU_PRM_01,TN,2025-W33,105
SKU_PRM_01,TN,2025-W34,136
SKU_PRM_01,TN,2025-W35,124
SKU_PRM_01,TN,2025-W36,91
SKU_PRM_01,TN,2025-W37,128
SKU_PRM_01,TN,2025-W38,130
SKU_PRM_01,TN,2025-W39,114
SKU_PRM_01,TN,2025-W40,103
SKU_PRM_01,TN,2025-W41,134
SKU_PRM_01,TN,2025-W42,253
SKU_PRM_01,TN,2025-W43,219
SKU_PRM_01,TN,2025-W44,202
SKU_PRM_01,TN,2025-W45,210
SKU_PRM_01,TN,2025-W46,97
SKU_PRM_01,TN,2025-W47,99
SKU_PRM_01,TN,2025-W48,84
SKU_PRM_01,TN,2025-W49,67
SKU_PRM_01,TN,2025-W50,120
SKU_PRM_01,TN,2025-W51,122
SKU_PRM_01,TN,2025-W52,97
SKU_PRM_01,GJ,2023-W01,48
SKU_PRM_01,GJ,2023-W02,48
SKU_PRM_01,GJ,2023-W03,70
SKU_PRM_01,GJ,2023-W04,78
SKU_PRM_01,GJ,2023-W05,47
SKU_PRM_01,GJ,2023-W06,60
SKU_PRM_01,GJ,2023-W07,62
SKU_PRM_01,GJ,2023-W08,72
SKU_PRM_01,GJ,2023-W09,63
SKU_PRM_01,GJ,2023-W10,69
SKU_PRM_01,GJ,2023-W11,66
SKU_PRM_01,GJ,2023-W12,106
SKU_PRM_01,GJ,2023-W13,105
SKU_PRM_01,GJ,2023-W14,97
SKU_PRM_01,GJ,2023-W15,145
SKU_PRM_01,GJ,2023-W16,132
SKU_PRM_01,GJ,2023-W17,251
SKU_PRM_01,GJ,2023-W18,206
SKU_PRM_01,GJ,2023-W19,187
SKU_PRM_01,GJ,2023-W20,134
SKU_PRM_01,GJ,2023-W21,101
SKU_PRM_01,GJ,2023-W22,140
SKU_PRM_01,GJ,2023-W23,91
SKU_PRM_01,GJ,2023-W24,87
SKU_PRM_01,GJ,2023-W25,79
SKU_PRM_01,GJ,2023-W26,95
SKU_PRM_01,GJ,2023-W27,85
SKU_PRM_01,GJ,2023-W28,81
SKU_PRM_01,GJ,2023-W29,98
SKU_PRM_01,GJ,2023-W30,90
SKU_PRM_01,GJ,2023-W31,93
SKU_PRM_01,GJ,2023-W32,77
SKU_PRM_01,GJ,2023-W33,89
SKU_PRM_01,GJ,2023-W34,88
SKU_PRM_01,GJ,2023-W35,100
SKU_PRM_01,GJ,2023-W36,97
SKU_PRM_01,GJ,2023-W37,86
SKU_PRM_01,GJ,2023-W38,94
SKU_PRM_01,GJ,2023-W39,85
SKU_PRM_01,GJ,2023-W40,76
SKU_PRM_01,GJ,2023-W41,80
SKU_PRM_01,GJ,2023-W42,212
SKU_PRM_01,GJ,2023-W43,177
SKU_PRM_01,GJ,2023-W44,180
SKU_PRM_01,GJ,2023-W45,139
SKU_PRM_01,GJ,2023-W46,69
SKU_PRM_01,GJ,2023-W47,71
SKU_PRM_01,GJ,2023-W48,66
SKU_PRM_01,GJ,2023-W49,52
SKU_PRM_01,GJ,2023-W50,110
SKU_PRM_01,GJ,2023-W51,82
SKU_PRM_01,GJ,2023-W52,87
SKU_PRM_01,GJ,2024-W01,77
SKU_PRM_01,GJ,2024-W02,58
SKU_PRM_01,GJ,2024-W03,50
SKU_PRM_01,GJ,2024-W04,63
SKU_PRM_01,GJ,2024-W05,51
SKU_PRM_01,GJ,2024-W06,67
SKU_PRM_01,GJ,2024-W07,59
SKU_PRM_01,GJ,2024-W08,67
SKU_PRM_01,GJ,2024-W09,95
SKU_PRM_01,GJ,2024-W10,73
SKU_PRM_01,GJ,2024-W11,82
SKU_PRM_01,GJ,2024-W12,123
SKU_PRM_01,GJ,2024-W13,126
SKU_PRM_01,GJ,2024-W14,152
SKU_PRM_01,GJ,2024-W15,122
SKU_PRM_01,GJ,2024-W16,159
SKU_PRM_01,GJ,2024-W17,213
SKU_PRM_01,GJ,2024-W18,240
SKU_PRM_01,GJ,2024-W19,229
SKU_PRM_01,GJ,2024-W20,159
SKU_PRM_01,GJ,2024-W21,121
SKU_PRM_01,GJ,2024-W22,136
SKU_PRM_01,GJ,2024-W23,96
SKU_PRM_01,GJ,2024-W24,127
SKU_PRM_01,GJ,2024-W25,113
SKU_PRM_01,GJ,2024-W26,109
SKU_PRM_01,GJ,2024-W27,106
SKU_PRM_01,GJ,2024-W28,117
SKU_PRM_01,GJ,2024-W29,94
SKU_PRM_01,GJ,2024-W30,84
SKU_PRM_01,GJ,2024-W31,97
SKU_PRM_01,GJ,2024-W32,87
SKU_PRM_01,GJ,2024-W33,98
SKU_PRM_01,GJ,2024-W34,111
SKU_PRM_01,GJ,2024-W35,80
SKU_PRM_01,GJ,2024-W36,85
SKU_PRM_01,GJ,2024-W37,83
SKU_PRM_01,GJ,2024-W38,95
SKU_PRM_01,GJ,2024-W39,89
SKU_PRM_01,GJ,2024-W40,88
SKU_PRM_01,GJ,2024-W41,108
SKU_PRM_01,GJ,2024-W42,156
SKU_PRM_01,GJ,2024-W43,238
SKU_PRM_01,GJ,2024-W44,192
SKU_PRM_01,GJ,2024-W45,202
SKU_PRM_01,GJ,2024-W46,74
SKU_PRM_01,GJ,2024-W47,76
SKU_PRM_01,GJ,2024-W48,69
SKU_PRM_01,GJ,2024-W49,62
SKU_PRM_01,GJ,2024-W50,92
SKU_PRM_01,GJ,2024-W51,100
SKU_PRM_01,GJ,2024-W52,93
SKU_PRM_01,GJ,2025-W01,80
SKU_PRM_01,GJ,2025-W02,60
SKU_PRM_01,GJ,2025-W03,64
SKU_PRM_01,GJ,2025-W04,71
SKU_PRM_01,GJ,2025-W05,75
SKU_PRM_01,GJ,2025-W06,80
SKU_PRM_01,GJ,2025-W07,72
SKU_PRM_01,GJ,2025-W08,70
SKU_PRM_01,GJ,2025-W09,76
SKU_PRM_01,GJ,2025-W10,81
SKU_PRM_01,GJ,2025-W11,84
SKU_PRM_01,GJ,2025-W12,142
SKU_PRM_01,GJ,2025-W13,122
SKU_PRM_01,GJ,2025-W14,138
SKU_PRM_01,GJ,2025-W15,121
SKU_PRM_01,GJ,2025-W16,163
SKU_PRM_01,GJ,2025-W17,216
SKU_PRM_01,GJ,2025-W18,244
SKU_PRM_01,GJ,2025-W19,312
SKU_PRM_01,GJ,2025-W20,177
SKU_PRM_01,GJ,2025-W21,167
SKU_PRM_01,GJ,2025-W22,164
SKU_PRM_01,GJ,2025-W23,116
SKU_PRM_01,GJ,2025-W24,86
SKU_PRM_01,GJ,2025-W25,113
SKU_PRM_01,GJ,2025-W26,127
SKU_PRM_01,GJ,2025-W27,86
SKU_PRM_01,GJ,2025-W28,116
SKU_PRM_01,GJ,2025-W29,102
SKU_PRM_01,GJ,2025-W30,118
SKU_PRM_01,GJ,2025-W31,110
SKU_PRM_01,GJ,2025-W32,117
SKU_PRM_01,GJ,2025-W33,101
SKU_PRM_01,GJ,2025-W34,107
SKU_PRM_01,GJ,2025-W35,94
SKU_PRM_01,GJ,2025-W36,98
SKU_PRM_01,GJ,2025-W37,104
SKU_PRM_01,GJ,2025-W38,81
SKU_PRM_01,GJ,2025-W39,96
SKU_PRM_01,GJ,2025-W40,81
SKU_PRM_01,GJ,2025-W41,88
SKU_PRM_01,GJ,2025-W42,307
SKU_PRM_01,GJ,2025-W43,205
SKU_PRM_01,GJ,2025-W44,265
SKU_PRM_01,GJ,2025-W45,213
SKU_PRM_01,GJ,2025-W46,57
SKU_PRM_01,GJ,2025-W47,83
SKU_PRM_01,GJ,2025-W48,78
SKU_PRM_01,GJ,2025-W49,65
SKU_PRM_01,GJ,2025-W50,108
SKU_PRM_01,GJ,2025-W51,128
SKU_PRM_01,GJ,2025-W52,111
SKU_PRM_01,RJ,2023-W01,38
SKU_PRM_01,RJ,2023-W02,46
SKU_PRM_01,RJ,2023-W03,34
SKU_PRM_01,RJ,2023-W04,45
SKU_PRM_01,RJ,2023-W05,50
SKU_PRM_01,RJ,2023-W06,42
SKU_PRM_01,RJ,2023-W07,54
SKU_PRM_01,RJ,2023-W08,47
SKU_PRM_01,RJ,2023-W09,73
SKU_PRM_01,RJ,2023-W10,59
SKU_PRM_01,RJ,2023-W11,63
SKU_PRM_01,RJ,2023-W12,97
SKU_PRM_01,RJ,2023-W13,114
SKU_PRM_01,RJ,2023-W14,105
SKU_PRM_01,RJ,2023-W15,117
SKU_PRM_01,RJ,2023-W16,123
SKU_PRM_01,RJ,2023-W17,155
SKU_PRM_01,RJ,2023-W18,181
SKU_PRM_01,RJ,2023-W19,185
SKU_PRM_01,RJ,2023-W20,109
SKU_PRM_01,RJ,2023-W21,100
SKU_PRM_01,RJ,2023-W22,100
SKU_PRM_01,RJ,2023-W23,80
SKU_PRM_01,RJ,2023-W24,71
SKU_PRM_01,RJ,2023-W25,64
SKU_PRM_01,RJ,2023-W26,74
SKU_PRM_01,RJ,2023-W27,100
SKU_PRM_01,RJ,2023-W28,79
SKU_PRM_01,RJ,2023-W29,77
SKU_PRM_01,RJ,2023-W30,89
SKU_PRM_01,RJ,2023-W31,62
SKU_PRM_01,RJ,2023-W32,81
SKU_PRM_01,RJ,2023-W33,98
SKU_PRM_01,RJ,2023-W34,72
SKU_PRM_01,RJ,2023-W35,71
SKU_PRM_01,RJ,2023-W36,65
SKU_PRM_01,RJ,2023-W37,89
SKU_PRM_01,RJ,2023-W38,76
SKU_PRM_01,RJ,2023-W39,59
SKU_PRM_01,RJ,2023-W40,92
SKU_PRM_01,RJ,2023-W41,87
SKU_PRM_01,RJ,2023-W42,181
SKU_PRM_01,RJ,2023-W43,173
SKU_PRM_01,RJ,2023-W44,137
SKU_PRM_01,RJ,2023-W45,122
SKU_PRM_01,RJ,2023-W46,54
SKU_PRM_01,RJ,2023-W47,66
SKU_PRM_01,RJ,2023-W48,62
SKU_PRM_01,RJ,2023-W49,60
SKU_PRM_01,RJ,2023-W50,85
SKU_PRM_01,RJ,2023-W51,81
SKU_PRM_01,RJ,2023-W52,66
SKU_PRM_01,RJ,2024-W01,62
SKU_PRM_01,RJ,2024-W02,62
SKU_PRM_01,RJ,2024-W03,60
SKU_PRM_01,RJ,2024-W04,75
SKU_PRM_01,RJ,2024-W05,49
SKU_PRM_01,RJ,2024-W06,69
SKU_PRM_01,RJ,2024-W07,49
SKU_PRM_01,RJ,2024-W08,55
SKU_PRM_01,RJ,2024-W09,55
SKU_PRM_01,RJ,2024-W10,56
SKU_PRM_01,RJ,2024-W11,83
SKU_PRM_01,RJ,2024-W12,99
SKU_PRM_01,RJ,2024-W13,94
SKU_PRM_01,RJ,2024-W14,125
SKU_PRM_01,RJ,2024-W15,106
SKU_PRM_01,RJ,2024-W16,107
SKU_PRM_01,RJ,2024-W17,178
SKU_PRM_01,RJ,2024-W18,218
SKU_PRM_01,RJ,2024-W19,192
SKU_PRM_01,RJ,2024-W20,111
SKU_PRM_01,RJ,2024-W21,116
SKU_PRM_01,RJ,2024-W22,103
SKU_PRM_01,RJ,2024-W23,85
SKU_PRM_01,RJ,2024-W24,68
SKU_PRM_01,RJ,2024-W25,73
SKU_PRM_01,RJ,2024-W26,108
SKU_PRM_01,RJ,2024-W27,101
SKU_PRM_01,RJ,2024-W28,69
SKU_PRM_01,RJ,2024-W29,90
SKU_PRM_01,RJ,2024-W30,72
SKU_PRM_01,RJ,2024-W31,96
SKU_PRM_01,RJ,2024-W32,82
SKU_PRM_01,RJ,2024-W33,96
SKU_PRM_01,RJ,2024-W34,100
SKU_PRM_01,RJ,2024-W35,84
SKU_PRM_01,RJ,2024-W36,91
SKU_PRM_01,RJ,2024-W37,84
SKU_PRM_01,RJ,2024-W38,83
SKU_PRM_01,RJ,2024-W39,75
SKU_PRM_01,RJ,2024-W40,71
SKU_PRM_01,RJ,2024-W41,75
SKU_PRM_01,RJ,2024-W42,218
SKU_PRM_01,RJ,2024-W43,153
SKU_PRM_01,RJ,2024-W44,163
SKU_PRM_01,RJ,2024-W45,229
SKU_PRM_01,RJ,2024-W46,52
SKU_PRM_01,RJ,2024-W47,74
SKU_PRM_01,RJ,2024-W48,59
SKU_PRM_01,RJ,2024-W49,48
SKU_PRM_01,RJ,2024-W50,59
SKU_PRM_01,RJ,2024-W51,81
SKU_PRM_01,RJ,2024-W52,77
SKU_PRM_01,RJ,2025-W01,59
SKU_PRM_01,RJ,2025-W02,56
SKU_PRM_01,RJ,2025-W03,58
SKU_PRM_01,RJ,2025-W04,54
SKU_PRM_01,RJ,2025-W05,55
SKU_PRM_01,RJ,2025-W06,55
SKU_PRM_01,RJ,2025-W07,75
SKU_PRM_01,RJ,2025-W08,58
SKU_PRM_01,RJ,2025-W09,64
SKU_PRM_01,RJ,2025-W10,66
SKU_PRM_01,RJ,2025-W11,87
SKU_PRM_01,RJ,2025-W12,117
SKU_PRM_01,RJ,2025-W13,133
SKU_PRM_01,RJ,2025-W14,89
SKU_PRM_01,RJ,2025-W15,105
SKU_PRM_01,RJ,2025-W16,138
SKU_PRM_01,RJ,2025-W17,204
SKU_PRM_01,RJ,2025-W18,272
SKU_PRM_01,RJ,2025-W19,204
SKU_PRM_01,RJ,2025-W20,165
SKU_PRM_01,RJ,2025-W21,121
SKU_PRM_01,RJ,2025-W22,163
SKU_PRM_01,RJ,2025-W23,114
SKU_PRM_01,RJ,2025-W24,112
SKU_PRM_01,RJ,2025-W25,98
SKU_PRM_01,RJ,2025-W26,117
SKU_PRM_01,RJ,2025-W27,92
SKU_PRM_01,RJ,2025-W28,113
SKU_PRM_01,RJ,2025-W29,93
SKU_PRM_01,RJ,2025-W30,123
SKU_PRM_01,RJ,2025-W31,94
SKU_PRM_01,RJ,2025-W32,89
SKU_PRM_01,RJ,2025-W33,89
SKU_PRM_01,RJ,2025-W34,119
SKU_PRM_01,RJ,2025-W35,86
SKU_PRM_01,RJ,2025-W36,88
SKU_PRM_01,RJ,2025-W37,86
SKU_PRM_01,RJ,2025-W38,87
SKU_PRM_01,RJ,2025-W39,77
SKU_PRM_01,RJ,2025-W40,94
SKU_PRM_01,RJ,2025-W41,80
SKU_PRM_01,RJ,2025-W42,223
SKU_PRM_01,RJ,2025-W43,236
SKU_PRM_01,RJ,2025-W44,227
SKU_PRM_01,RJ,2025-W45,138
SKU_PRM_01,RJ,2025-W46,56
SKU_PRM_01,RJ,2025-W47,63
SKU_PRM_01,RJ,2025-W48,57
SKU_PRM_01,RJ,2025-W49,57
SKU_PRM_01,RJ,2025-W50,96
SKU_PRM_01,RJ,2025-W51,80
SKU_PRM_01,RJ,2025-W52,79
SKU_PRM_01,WB,2023-W01,67
SKU_PRM_01,WB,2023-W02,53
SKU_PRM_01,WB,2023-W03,48
SKU_PRM_01,WB,2023-W04,49
SKU_PRM_01,WB,2023-W05,58
SKU_PRM_01,WB,2023-W06,77
SKU_PRM_01,WB,2023-W07,64
SKU_PRM_01,WB,2023-W08,57
SKU_PRM_01,WB,2023-W09,48
SKU_PRM_01,WB,2023-W10,55
SKU_PRM_01,WB,2023-W11,58
SKU_PRM_01,WB,2023-W12,96
SKU_PRM_01,WB,2023-W13,103
SKU_PRM_01,WB,2023-W14,125
SKU_PRM_01,WB,2023-W15,106
SKU_PRM_01,WB,2023-W16,152
SKU_PRM_01,WB,2023-W17,142
SKU_PRM_01,WB,2023-W18,207
SKU_PRM_01,WB,2023-W19,192
SKU_PRM_01,WB,2023-W20,117
SKU_PRM_01,WB,2023-W21,127
SKU_PRM_01,WB,2023-W22,115
SKU_PRM_01,WB,2023-W23,88
SKU_PRM_01,WB,2023-W24,98
SKU_PRM_01,WB,2023-W25,103
SKU_PRM_01,WB,2023-W26,90
SKU_PRM_01,WB,2023-W27,96
SKU_PRM_01,WB,2023-W28,81
SKU_PRM_01,WB,2023-W29,89
SKU_PRM_01,WB,2023-W30,103
SKU_PRM_01,WB,2023-W31,87
SKU_PRM_01,WB,2023-W32,91
SKU_PRM_01,WB,2023-W33,94
SKU_PRM_01,WB,2023-W34,87
SKU_PRM_01,WB,2023-W35,87
SKU_PRM_01,WB,2023-W36,83
SKU_PRM_01,WB,2023-W37,69
SKU_PRM_01,WB,2023-W38,78
SKU_PRM_01,WB,2023-W39,77
SKU_PRM_01,WB,2023-W40,89
SKU_PRM_01,WB,2023-W41,65
SKU_PRM_01,WB,2023-W42,183
SKU_PRM_01,WB,2023-W43,195
SKU_PRM_01,WB,2023-W44,156
SKU_PRM_01,WB,2023-W45,113
SKU_PRM_01,WB,2023-W46,67
SKU_PRM_01,WB,2023-W47,72
SKU_PRM_01,WB,2023-W48,74
SKU_PRM_01,WB,2023-W49,61
SKU_PRM_01,WB,2023-W50,67
SKU_PRM_01,WB,2023-W51,90
SKU_PRM_01,WB,2023-W52,77
SKU_PRM_01,WB,2024-W01,48
SKU_PRM_01,WB,2024-W02,60
SKU_PRM_01,WB,2024-W03,49
SKU_PRM_01,WB,2024-W04,61
SKU_PRM_01,WB,2024-W05,72
SKU_PRM_01,WB,2024-W06,62
SKU_PRM_01,WB,2024-W07,62
SKU_PRM_01,WB,2024-W08,56
SKU_PRM_01,WB,2024-W09,73
SKU_PRM_01,WB,2024-W10,76
SKU_PRM_01,WB,2024-W11,69
SKU_PRM_01,WB,2024-W12,105
SKU_PRM_01,WB,2024-W13,126
SKU_PRM_01,WB,2024-W14,112
SKU_PRM_01,WB,2024-W15,129
SKU_PRM_01,WB,2024-W16,113
SKU_PRM_01,WB,2024-W17,176
SKU_PRM_01,WB,2024-W18,184
SKU_PRM_01,WB,2024-W19,225
SKU_PRM_01,WB,2024-W20,144
SKU_PRM_01,WB,2024-W21,132
SKU_PRM_01,WB,2024-W22,144
SKU_PRM_01,WB,2024-W23,133
SKU_PRM_01,WB,2024-W24,120
SKU_PRM_01,WB,2024-W25,87
SKU_PRM_01,WB,2024-W26,97
SKU_PRM_01,WB,2024-W27,112
SKU_PRM_01,WB,2024-W28,86
SKU_PRM_01,WB,2024-W29,68
SKU_PRM_01,WB,2024-W30,99
SKU_PRM_01,WB,2024-W31,101
SKU_PRM_01,WB,2024-W32,100
SKU_PRM_01,WB,2024-W33,109
SKU_PRM_01,WB,2024-W34,84
SKU_PRM_01,WB,2024-W35,108
SKU_PRM_01,WB,2024-W36,99
SKU_PRM_01,WB,2024-W37,97
SKU_PRM_01,WB,2024-W38,106
SKU_PRM_01,WB,2024-W39,89
SKU_PRM_01,WB,2024-W40,86
SKU_PRM_01,WB,2024-W41,67
SKU_PRM_01,WB,2024-W42,199
SKU_PRM_01,WB,2024-W43,198
SKU_PRM_01,WB,2024-W44,191
SKU_PRM_01,WB,2024-W45,136
SKU_PRM_01,WB,2024-W46,54
SKU_PRM_01,WB,2024-W47,61
SKU_PRM_01,WB,2024-W48,89
SKU_PRM_01,WB,2024-W49,61
SKU_PRM_01,WB,2024-W50,106
SKU_PRM_01,WB,2024-W51,84
SKU_PRM_01,WB,2024-W52,67
SKU_PRM_01,WB,2025-W01,59
SKU_PRM_01,WB,2025-W02,60
SKU_PRM_01,WB,2025-W03,71
SKU_PRM_01,WB,2025-W04,60
SKU_PRM_01,WB,2025-W05,56
SKU_PRM_01,WB,2025-W06,60
SKU_PRM_01,WB,2025-W07,71
SKU_PRM_01,WB,2025-W08,69
SKU_PRM_01,WB,2025-W09,70
SKU_PRM_01,WB,2025-W10,84
SKU_PRM_01,WB,2025-W11,58
SKU_PRM_01,WB,2025-W12,123
SKU_PRM_01,WB,2025-W13,131
SKU_PRM_01,WB,2025-W14,144
SKU_PRM_01,WB,2025-W15,149
SKU_PRM_01,WB,2025-W16,119
SKU_PRM_01,WB,2025-W17,280
SKU_PRM_01,WB,2025-W18,233
SKU_PRM_01,WB,2025-W19,223
SKU_PRM_01,WB,2025-W20,154
SKU_PRM_01,WB,2025-W21,162
SKU_PRM_01,WB,2025-W22,147
SKU_PRM_01,WB,2025-W23,116
SKU_PRM_01,WB,2025-W24,93
SKU_PRM_01,WB,2025-W25,98
SKU_PRM_01,WB,2025-W26,116
SKU_PRM_01,WB,2025-W27,114
SKU_PRM_01,WB,2025-W28,110
SKU_PRM_01,WB,2025-W29,108
SKU_PRM_01,WB,2025-W30,93
SKU_PRM_01,WB,2025-W31,104
SKU_PRM_01,WB,2025-W32,105
SKU_PRM_01,WB,2025-W33,105
SKU_PRM_01,WB,2025-W34,119
SKU_PRM_01,WB,2025-W35,84
SKU_PRM_01,WB,2025-W36,100
SKU_PRM_01,WB,2025-W37,104
SKU_PRM_01,WB,2025-W38,83
SKU_PRM_01,WB,2025-W39,88
SKU_PRM_01,WB,2025-W40,72
SKU_PRM_01,WB,2025-W41,87
SKU_PRM_01,WB,2025-W42,217
SKU_PRM_01,WB,2025-W43,224
SKU_PRM_01,WB,2025-W44,273
SKU_PRM_01,WB,2025-W45,171
SKU_PRM_01,WB,2025-W46,94
SKU_PRM_01,WB,2025-W47,66
SKU_PRM_01,WB,2025-W48,74
SKU_PRM_01,WB,2025-W49,59
SKU_PRM_01,WB,2025-W50,87
SKU_PRM_01,WB,2025-W51,69
SKU_PRM_01,WB,2025-W52,65
SKU_PRM_01,UP,2023-W01,72
SKU_PRM_01,UP,2023-W02,72
SKU_PRM_01,UP,2023-W03,59
SKU_PRM_01,UP,2023-W04,70
SKU_PRM_01,UP,2023-W05,66
SKU_PRM_01,UP,2023-W06,67
SKU_PRM_01,UP,2023-W07,84
SKU_PRM_01,UP,2023-W08,73
SKU_PRM_01,UP,2023-W09,71
SKU_PRM_01,UP,2023-W10,94
SKU_PRM_01,UP,2023-W11,68
SKU_PRM_01,UP,2023-W12,110
SKU_PRM_01,UP,2023-W13,162
SKU_PRM_01,UP,2023-W14,115
SKU_PRM_01,UP,2023-W15,172
SKU_PRM_01,UP,2023-W16,163
SKU_PRM_01,UP,2023-W17,259
SKU_PRM_01,UP,2023-W18,216
SKU_PRM_01,UP,2023-W19,258
SKU_PRM_01,UP,2023-W20,197
SKU_PRM_01,UP,2023-W21,136
SKU_PRM_01,UP,2023-W22,198
SKU_PRM_01,UP,2023-W23,120
SKU_PRM_01,UP,2023-W24,121
SKU_PRM_01,UP,2023-W25,126
SKU_PRM_01,UP,2023-W26,126
SKU_PRM_01,UP,2023-W27,125
SKU_PRM_01,UP,2023-W28,133
SKU_PRM_01,UP,2023-W29,117
SKU_PRM_01,UP,2023-W30,142
SKU_PRM_01,UP,2023-W31,92
SKU_PRM_01,UP,2023-W32,127
SKU_PRM_01,UP,2023-W33,136
SKU_PRM_01,UP,2023-W34,105
SKU_PRM_01,UP,2023-W35,106
SKU_PRM_01,UP,2023-W36,130
SKU_PRM_01,UP,2023-W37,116
SKU_PRM_01,UP,2023-W38,114
SKU_PRM_01,UP,2023-W39,99
SKU_PRM_01,UP,2023-W40,95
SKU_PRM_01,UP,2023-W41,93
SKU_PRM_01,UP,2023-W42,280
SKU_PRM_01,UP,2023-W43,258
SKU_PRM_01,UP,2023-W44,256
SKU_PRM_01,UP,2023-W45,305
SKU_PRM_01,UP,2023-W46,73
SKU_PRM_01,UP,2023-W47,71
SKU_PRM_01,UP,2023-W48,77
SKU_PRM_01,UP,2023-W49,70
SKU_PRM_01,UP,2023-W50,119
SKU_PRM_01,UP,2023-W51,123
SKU_PRM_01,UP,2023-W52,114
SKU_PRM_01,UP,2024-W01,79
SKU_PRM_01,UP,2024-W02,78
SKU_PRM_01,UP,2024-W03,92
SKU_PRM_01,UP,2024-W04,69
SKU_PRM_01,UP,2024-W05,111
SKU_PRM_01,UP,2024-W06,64
SKU_PRM_01,UP,2024-W07,90
SKU_PRM_01,UP,2024-W08,87
SKU_PRM_01,UP,2024-W09,86
SKU_PRM_01,UP,2024-W10,107
SKU_PRM_01,UP,2024-W11,88
SKU_PRM_01,UP,2024-W12,155
SKU_PRM_01,UP,2024-W13,145
SKU_PRM_01,UP,2024-W14,182
SKU_PRM_01,UP,2024-W15,166
SKU_PRM_01,UP,2024-W16,177
SKU_PRM_01,UP,2024-W17,274
SKU_PRM_01,UP,2024-W18,314
SKU_PRM_01,UP,2024-W19,281
SKU_PRM_01,UP,2024-W20,161
SKU_PRM_01,UP,2024-W21,246
SKU_PRM_01,UP,2024-W22,182
SKU_PRM_01,UP,2024-W23,158
SKU_PRM_01,UP,2024-W24,107
SKU_PRM_01,UP,2024-W25,161
SKU_PRM_01,UP,2024-W26,162
SKU_PRM_01,UP,2024-W27,107
SKU_PRM_01,UP,2024-W28,171
SKU_PRM_01,UP,2024-W29,151
SKU_PRM_01,UP,2024-W30,147
SKU_PRM_01,UP,2024-W31,138
SKU_PRM_01,UP,2024-W32,140
SKU_PRM_01,UP,2024-W33,138
SKU_PRM_01,UP,2024-W34,131
SKU_PRM_01,UP,2024-W35,140
SKU_PRM_01,UP,2024-W36,137
SKU_PRM_01,UP,2024-W37,98
SKU_PRM_01,UP,2024-W38,163
SKU_PRM_01,UP,2024-W39,145
SKU_PRM_01,UP,2024-W40,109
SKU_PRM_01,UP,2024-W41,104
SKU_PRM_01,UP,2024-W42,266
SKU_PRM_01,UP,2024-W43,188
SKU_PRM_01,UP,2024-W44,216
SKU_PRM_01,UP,2024-W45,234
SKU_PRM_01,UP,2024-W46,116
SKU_PRM_01,UP,2024-W47,102
SKU_PRM_01,UP,2024-W48,91
SKU_PRM_01,UP,2024-W49,83
SKU_PRM_01,UP,2024-W50,117
SKU_PRM_01,UP,2024-W51,106
SKU_PRM_01,UP,2024-W52,106
SKU_PRM_01,UP,2025-W01,86
SKU_PRM_01,UP,2025-W02,102
SKU_PRM_01,UP,2025-W03,57
SKU_PRM_01,UP,2025-W04,92
SKU_PRM_01,UP,2025-W05,71
SKU_PRM_01,UP,2025-W06,96
SKU_PRM_01,UP,2025-W07,102
SKU_PRM_01,UP,2025-W08,99
SKU_PRM_01,UP,2025-W09,93
SKU_PRM_01,UP,2025-W10,85
SKU_PRM_01,UP,2025-W11,110
SKU_PRM_01,UP,2025-W12,182
SKU_PRM_01,UP,2025-W13,146
SKU_PRM_01,UP,2025-W14,141
SKU_PRM_01,UP,2025-W15,155
SKU_PRM_01,UP,2025-W16,239
SKU_PRM_01,UP,2025-W17,361
SKU_PRM_01,UP,2025-W18,348
SKU_PRM_01,UP,2025-W19,235
SKU_PRM_01,UP,2025-W20,186
SKU_PRM_01,UP,2025-W21,201
SKU_PRM_01,UP,2025-W22,225
SKU_PRM_01,UP,2025-W23,160
SKU_PRM_01,UP,2025-W24,147
SKU_PRM_01,UP,2025-W25,152
SKU_PRM_01,UP,2025-W26,132
SKU_PRM_01,UP,2025-W27,147
SKU_PRM_01,UP,2025-W28,164
SKU_PRM_01,UP,2025-W29,152
